"Subject"	"Activity"	"tBodyAcc-mean()-X"	"tBodyAcc-mean()-Y"	"tBodyAcc-mean()-Z"	"tGravityAcc-mean()-X"	"tGravityAcc-mean()-Y"	"tGravityAcc-mean()-Z"	"tBodyAccJerk-mean()-X"	"tBodyAccJerk-mean()-Y"	"tBodyAccJerk-mean()-Z"	"tBodyGyro-mean()-X"	"tBodyGyro-mean()-Y"	"tBodyGyro-mean()-Z"	"tBodyGyroJerk-mean()-X"	"tBodyGyroJerk-mean()-Y"	"tBodyGyroJerk-mean()-Z"	"tBodyAccMag-mean()"	"tGravityAccMag-mean()"	"tBodyAccJerkMag-mean()"	"tBodyGyroMag-mean()"	"tBodyGyroJerkMag-mean()"	"fBodyAcc-mean()-X"	"fBodyAcc-mean()-Y"	"fBodyAcc-mean()-Z"	"fBodyAcc-meanFreq()-X"	"fBodyAcc-meanFreq()-Y"	"fBodyAcc-meanFreq()-Z"	"fBodyAccJerk-mean()-X"	"fBodyAccJerk-mean()-Y"	"fBodyAccJerk-mean()-Z"	"fBodyAccJerk-meanFreq()-X"	"fBodyAccJerk-meanFreq()-Y"	"fBodyAccJerk-meanFreq()-Z"	"fBodyGyro-mean()-X"	"fBodyGyro-mean()-Y"	"fBodyGyro-mean()-Z"	"fBodyGyro-meanFreq()-X"	"fBodyGyro-meanFreq()-Y"	"fBodyGyro-meanFreq()-Z"	"fBodyAccMag-mean()"	"fBodyAccMag-meanFreq()"	"fBodyBodyAccJerkMag-mean()"	"fBodyBodyAccJerkMag-meanFreq()"	"fBodyBodyGyroMag-mean()"	"fBodyBodyGyroMag-meanFreq()"	"fBodyBodyGyroJerkMag-mean()"	"fBodyBodyGyroJerkMag-meanFreq()"	"tBodyAcc-std()-X"	"tBodyAcc-std()-Y"	"tBodyAcc-std()-Z"	"tGravityAcc-std()-X"	"tGravityAcc-std()-Y"	"tGravityAcc-std()-Z"	"tBodyAccJerk-std()-X"	"tBodyAccJerk-std()-Y"	"tBodyAccJerk-std()-Z"	"tBodyGyro-std()-X"	"tBodyGyro-std()-Y"	"tBodyGyro-std()-Z"	"tBodyGyroJerk-std()-X"	"tBodyGyroJerk-std()-Y"	"tBodyGyroJerk-std()-Z"	"tBodyAccMag-std()"	"tGravityAccMag-std()"	"tBodyAccJerkMag-std()"	"tBodyGyroMag-std()"	"tBodyGyroJerkMag-std()"	"fBodyAcc-std()-X"	"fBodyAcc-std()-Y"	"fBodyAcc-std()-Z"	"fBodyAccJerk-std()-X"	"fBodyAccJerk-std()-Y"	"fBodyAccJerk-std()-Z"	"fBodyGyro-std()-X"	"fBodyGyro-std()-Y"	"fBodyGyro-std()-Z"	"fBodyAccMag-std()"	"fBodyBodyAccJerkMag-std()"	"fBodyBodyGyroMag-std()"	"fBodyBodyGyroJerkMag-std()"
9	"WALKING"	0.275692565451389	-0.0178793729601872	-0.112560873451389	0.930291231354167	-0.189750589329861	-0.0865144980888889	0.0660309973003472	0.013691663406875	-0.00254623714753472	-0.0487617087072917	-0.0552872142399306	0.0902492471470139	-0.0965728492512743	-0.0390372875850694	-0.0488469861843056	-0.160367922290625	-0.160367922290625	-0.235076605394792	-0.264629351228125	-0.454497337131597	-0.301052655889583	-0.0571189117397222	-0.327853986091319	-0.283468739844792	0.0239649598385417	0.0724241593632986	-0.308497670729549	-0.192125229640625	-0.437145358065972	-0.253654662995139	-0.365295455038194	-0.253584898794826	-0.358149439410764	-0.376641759888194	-0.294397961011111	-0.07488892821125	-0.105338694602326	-0.0670422339381597	-0.268710415293056	0.192598040872222	-0.221914079123889	0.0934483138186111	-0.406286322380903	0.15855477940059	-0.520834890875694	0.146347626800069	-0.310182354402083	-0.0192385623990972	-0.257213238370139	-0.978336393194444	-0.965977819826389	-0.953478860729167	-0.261529919974306	-0.123323636756573	-0.461834638158681	-0.482997224233333	-0.331980930060799	-0.316610823253472	-0.389450718892361	-0.505669285863194	-0.435927432853472	-0.33101404148566	-0.33101404148566	-0.224585706645174	-0.375341463632292	-0.503766776938194	-0.315489988210417	-0.0631528313145833	-0.279289765186458	-0.279464235588542	-0.108015755911458	-0.486060217596146	-0.524152678638194	-0.313327974842014	-0.389319973822917	-0.474481288645833	-0.234649353375694	-0.464108675326736	-0.518878451386458
10	"WALKING"	0.279985233197279	-0.0176354220238912	-0.10673910740034	0.938017250272109	-0.194788399503401	-0.0258361240813265	0.073633651877585	0.00663735665714803	-0.0201432957329932	-0.0290732934446259	-0.0674694015580034	0.0820679770723469	-0.0999157365487415	-0.0398998458702721	-0.0504175561665986	-0.170048483661565	-0.170048483661565	-0.234397502184014	-0.259938936196259	-0.461971248998639	-0.274775204577551	-0.0528351334905442	-0.348528031564966	-0.273657588379252	0.0698238809538095	0.0789798961419388	-0.284218264953741	-0.169437938699017	-0.454342640289116	-0.235127900767449	-0.337984669137109	-0.201163337854422	-0.335539455867687	-0.382840867691122	-0.295696316651769	-0.0562420797262925	-0.136019825555782	-0.0813202180802721	-0.258511843462143	0.195713468767483	-0.200812191829592	0.101395901057041	-0.406458923158844	0.14739731923983	-0.522606991897959	0.135046462132211	-0.298689068072483	-0.0483049836528912	-0.291102447531633	-0.976484102414966	-0.966842296156463	-0.954330921462585	-0.244367629452041	-0.110630442680272	-0.488248933114898	-0.459919418462585	-0.33096685717602	-0.322873387159864	-0.355887766683333	-0.529231309843537	-0.438409944109184	-0.32877412854966	-0.32877412854966	-0.21064814387585	-0.373826884260884	-0.51050414157483	-0.309614294631633	-0.107850280787755	-0.317394490670068	-0.271116090135034	-0.107133709209599	-0.52108328120068	-0.501538919701565	-0.30828273282619	-0.395709666248299	-0.477752229183673	-0.229839017909184	-0.461911540289116	-0.531148470210884
11	"SITTING"	0.276409037943038	-0.0142550981743987	-0.108042791785759	0.90893141414557	0.083116835315981	0.142339924905063	0.0753574191351266	0.00415769666121582	-0.00238183666224684	-0.0375639205803797	-0.0765312692747785	0.0778644835966456	-0.0948969781898734	-0.039375669671962	-0.0507921126148734	-0.955570189588608	-0.955570189588608	-0.980167508734177	-0.945950322974684	-0.985427245981013	-0.983049119303797	-0.947118958607595	-0.951556305702532	-0.0120748383518987	0.075367695903481	0.0781057584899684	-0.984057930063291	-0.971497669493671	-0.977554692088608	0.186742836333449	-0.0875386977028481	-0.0138044076620253	-0.97397694386076	-0.970210204240506	-0.960193154303797	0.0416919392737975	-0.192971814213608	-0.0212803863428797	-0.950127556085443	0.116470586526266	-0.976624687120253	0.276654280417721	-0.962510525981013	-0.0640883214784177	-0.983107234113924	0.166013008939589	-0.984459873196203	-0.936252482911392	-0.93363880161076	-0.982681833987342	-0.961903419810127	-0.941986282341772	-0.98368098835443	-0.971035289367089	-0.980368395158228	-0.978492047911392	-0.966242846044304	-0.957724461803797	-0.982115465	-0.984475298544304	-0.981985060316456	-0.939355984408228	-0.939355984408228	-0.977063606962025	-0.950350748132911	-0.982576271993671	-0.985198133829114	-0.93469857788924	-0.929324743512658	-0.984761134462025	-0.972657200949367	-0.981812669968354	-0.980090770727848	-0.964473814683544	-0.961009598449367	-0.942984430389241	-0.976588638639241	-0.951564347341772	-0.98286402971519
12	"WALKING"	0.27475605709375	-0.0184501518393188	-0.107957683871875	0.9361121215625	-0.200610566138438	-0.0413672769153125	0.0800655813489062	0.0211947481026563	0.0154109790998094	-0.0331384107123125	-0.072246995506	0.0876775309534375	-0.0920003382946875	-0.0569906571636562	-0.0565822877869687	-0.194740586950625	-0.194740586950625	-0.269620215877125	-0.27735368555925	-0.483143980503125	-0.324340550325625	-0.044714243419375	-0.373509566486563	-0.303236365163437	0.0606476629450938	0.0330712983348156	-0.34293243052875	-0.173061136235937	-0.495039223034375	-0.272567133053437	-0.3505057838025	-0.288237545294375	-0.359702128705312	-0.414823151619125	-0.3286349721075	-0.105571052294094	-0.139933987066562	-0.0919165580907813	-0.292192738988594	0.164487858838031	-0.244769357789063	0.0795463980488438	-0.42728211108125	0.137240803048156	-0.54137328293125	0.109013904320375	-0.34175727535	-0.0314264021147187	-0.300571546492187	-0.97675197746875	-0.96692722965625	-0.95028307278125	-0.299786652645188	-0.105189992941344	-0.519556662820313	-0.460645768375	-0.36753680403625	-0.357248777204375	-0.393603774315	-0.542155293459375	-0.470371334409375	-0.351094061746875	-0.351094061746875	-0.242766833063437	-0.402158152690625	-0.525372397414688	-0.350152389106875	-0.08783310102875	-0.317282205542813	-0.317920516276781	-0.0920032129879375	-0.543002875439688	-0.494977780952187	-0.346999033035937	-0.427407608484375	-0.48921597490625	-0.24802962006375	-0.490865508496563	-0.53991509536
13	"WALKING"	0.274949617313433	-0.018960579641393	-0.108479533427861	0.939896005621891	-0.159477178139801	-0.0864419516975124	0.0752106733263682	0.0026390003258209	-0.0150975179546766	-0.0407924282727861	-0.0718629189003483	0.0928971859443781	-0.0807293016559552	-0.0535973334720896	-0.0576822679036318	-0.172205306660925	-0.172205306660925	-0.266136007998055	-0.282255069157214	-0.472094613344776	-0.324699764218905	-0.0691408154073632	-0.35387252960199	-0.334451425567164	0.0368775504128657	0.0112564683189552	-0.359376150487562	-0.19370417225199	-0.482663607672637	-0.308207676188507	-0.380543383353234	-0.313335055696517	-0.372544377467662	-0.409160197850746	-0.335313170905473	-0.0909558651054726	-0.105417388586418	-0.10409928246199	-0.317827504397015	0.173157570033582	-0.263745225771144	0.0677645575446766	-0.432199874741294	0.188488453607907	-0.527936930089552	0.141597764757214	-0.324072328248756	-0.0466163247099502	-0.270418089389055	-0.97859515318408	-0.970056269054726	-0.957332604577114	-0.309117699330348	-0.11643537810199	-0.506954028028856	-0.471758845567164	-0.365701589059702	-0.347363867470149	-0.41793396618408	-0.51664725881592	-0.474852750706468	-0.377565324029851	-0.377565324029851	-0.257860210639801	-0.41569283358209	-0.509554296511144	-0.325134243366169	-0.0965594343083582	-0.284557830822388	-0.319509323333284	-0.0932293614109453	-0.530280409529353	-0.505094956716418	-0.347590776144279	-0.412491038169154	-0.51180010778607	-0.258026894651095	-0.509010823079105	-0.522035229462687
13	"WALKING_UPSTAIRS"	0.260767611907937	-0.0326269458058254	-0.121115902561111	0.875107585714286	-0.30028038934127	-0.167709171040079	0.0888023491742063	0.00550944892698413	0.00117411952222222	0.0544190737488889	-0.125841822432302	0.0358992949851587	-0.113481299773016	-0.0363675756361111	-0.0564102936481746	-0.0790250076357143	-0.0790250076357143	-0.353049788736508	-0.18910341285	-0.597008484206349	-0.28908603918254	-0.0951737308111111	-0.354589778362698	-0.383834173904762	-0.150407961642857	-0.228519202381746	-0.370151922911111	-0.318912270071429	-0.55950767984127	-0.288392866270635	-0.435954535595238	-0.385670320623016	-0.369684873992064	-0.497123356031746	-0.28065435469127	-0.181828718313492	-0.282561679635714	-0.222893262625397	-0.270159828215079	-0.000869591626190475	-0.340869780753968	0.113329042076984	-0.448258061365079	-0.139507952526667	-0.654306976587302	0.163575234943254	-0.224874097285159	0.0234227803698413	-0.19005511405	-0.940498178015873	-0.917836349126984	-0.905245113650794	-0.341950691531746	-0.289809235034127	-0.600797028650794	-0.453215155730159	-0.42103320555	-0.22765585393	-0.52837785703254	-0.671905764603175	-0.541735777722222	-0.27254334681746	-0.27254334681746	-0.37791412993254	-0.351725417368254	-0.667426560793651	-0.202768517669444	0.0159817310992063	-0.171581016471429	-0.372040015970635	-0.307525850682698	-0.641318381825397	-0.483140337674603	-0.388721582936508	-0.286415722404762	-0.388337031031746	-0.434755836398413	-0.402178479325397	-0.710529290714286
14	"SITTING"	0.27735479498452	-0.0149424929335294	-0.107996625216718	0.893685386501548	0.10647374201418	0.147448967882663	0.0752790152853251	0.00844127998866254	-0.00186134686275542	-0.0389626140934056	-0.0740393149681115	0.0672206712794118	-0.0963021248061919	-0.0415953519235294	-0.0480392638172755	-0.957443983622291	-0.957443983622291	-0.980049883467492	-0.944851569628483	-0.985921364829721	-0.983411621764706	-0.948193384272446	-0.95881426625387	-0.0411392559108359	0.0362267570037771	0.0661921263052632	-0.983478411455108	-0.970608727956656	-0.977474375758514	0.171271108083901	-0.0808849334906192	-0.0132719501747059	-0.971122155356037	-0.971909825696594	-0.955619166656347	0.0336984538388855	-0.252306845458514	-0.00988644823860681	-0.956794952941176	0.0955073838105573	-0.975916183591331	0.283719892486935	-0.959646531424149	-0.0864283369678019	-0.983274258018576	0.142007539219814	-0.984992888328173	-0.937704917013406	-0.942921453343653	-0.986261948080495	-0.96459595271517	-0.955811736226006	-0.983168021640867	-0.970522285541796	-0.980500557089783	-0.975797609040248	-0.966202453931889	-0.953679420619195	-0.982770500123839	-0.985184008297214	-0.980830075603715	-0.947817981672446	-0.947817981672446	-0.976404394334365	-0.946080932160991	-0.982375811733746	-0.98577145879257	-0.936133460916409	-0.938896545665635	-0.984376861547988	-0.972665312167183	-0.982179502229102	-0.977465856006192	-0.96351735374613	-0.957384629628483	-0.950812350120743	-0.97606402996904	-0.947027797888545	-0.982199867337461
15	"SITTING"	0.271335498115854	-0.0145240243305793	-0.104285043575305	0.851316414359756	0.116821052051457	0.179290995764024	0.0760690366515244	0.00688850808073476	0.000333012458396341	-0.0391484878314207	-0.064496342225	0.0825049612054878	-0.0949830207469512	-0.0424780845883963	-0.0510568860335366	-0.956487922195122	-0.956487922195122	-0.982500206219512	-0.946946167926829	-0.988481013109756	-0.982312396920732	-0.95270708625	-0.958297358689024	-0.0747624477920427	0.0472370931030488	0.0791331073528095	-0.984076673841463	-0.974525892652439	-0.979602451432927	0.162291984913415	-0.0766996505912195	-0.0175150636922348	-0.978318927804878	-0.972909425457317	-0.962272348841463	0.060987104776311	-0.252711577484146	-0.0396008871539329	-0.955661040670732	0.109744526467683	-0.978182989756098	0.257132680557622	-0.96604322945122	-0.108289378607287	-0.985873710518293	0.157197793455823	-0.982232765792683	-0.940884641640244	-0.939074489402439	-0.979452828902439	-0.963971525896341	-0.949451706070122	-0.983869349115854	-0.974317467591463	-0.982193246798781	-0.982001049603659	-0.966508157560976	-0.959413092317073	-0.986944205762195	-0.987017940121951	-0.983247990121951	-0.943812141173781	-0.943812141173781	-0.978097186737805	-0.95338524152439	-0.985051685853659	-0.982362375914634	-0.938740803894512	-0.934115894363415	-0.985174592926829	-0.976021594847561	-0.983399902347561	-0.983223516402439	-0.963635083109756	-0.962372715365854	-0.94627778510061	-0.976937827804878	-0.953652869054878	-0.984764346463415
16	"SITTING"	0.270243979734973	-0.00888881908278689	-0.103405001055191	0.875912903797814	0.116300473487787	0.178792605876585	0.0755356479928962	0.00273780648936885	-0.00153895656523716	-0.0375115496808743	-0.069302477715847	0.0772883942357924	-0.0961002369153005	-0.0415290601663934	-0.050442660858388	-0.952026561748634	-0.952026561748634	-0.985093029234973	-0.945906494153005	-0.99021163773224	-0.982732450710383	-0.948235991229508	-0.957741060573771	-0.0574143416979235	0.0679993763653279	0.0835236992725956	-0.987217002814208	-0.977824126065574	-0.98173223147541	0.190941034967213	-0.0371759020180328	0.0202005092490984	-0.982089159945355	-0.973449035355191	-0.963557584153006	0.097417599967541	-0.208411437059563	0.0183652333142077	-0.95096647442623	0.117263044957311	-0.981719553770492	0.312364461588716	-0.966263005819672	-0.062938117765847	-0.987852747021858	0.220100568599945	-0.981892883852459	-0.931665183445355	-0.939146958060109	-0.973182039125683	-0.94869243570765	-0.940936919551913	-0.987126459125683	-0.977839548032787	-0.984293354508197	-0.984844576775956	-0.967271401393443	-0.960404833306011	-0.989306107595628	-0.988282274180328	-0.986438167622951	-0.933114216	-0.933114216	-0.981841214863388	-0.953203706721311	-0.987153702786885	-0.981707520983607	-0.928067973314208	-0.934180463650273	-0.988226846120219	-0.97953898136612	-0.985502500409836	-0.985821381038251	-0.964302655956284	-0.963138722377049	-0.934804512357924	-0.980973048360656	-0.953324482923497	-0.986894361502732
17	"SITTING"	0.270940336475472	-0.0125815343936981	-0.105199628656604	0.855156058981132	0.154238269440415	0.132049849502113	0.0759535167362264	0.00259072669044528	-0.00509501663516226	-0.0402624971588679	-0.0701192424173585	0.0823331832827547	-0.0952445755924528	-0.040187576551283	-0.0538774342938792	-0.949325669924528	-0.949325669924528	-0.985077842301887	-0.945733093018868	-0.990358433886792	-0.983127072754717	-0.943200912060377	-0.955927872566038	-0.0523916498195472	0.102053039027547	0.0996592762732075	-0.987463164377358	-0.976895234490566	-0.98164604354717	0.213188173779687	-0.00813698242679245	0.0290524053588679	-0.981573707849057	-0.973100094377358	-0.961839366641509	0.0565935600722264	-0.170955481608679	-0.00354775385603774	-0.946061761728302	0.129787293165177	-0.981391802377358	0.277570258621887	-0.965204032528302	-0.063805916655283	-0.987689542075472	0.191298088268302	-0.982550399207547	-0.927233140139623	-0.934081605743396	-0.974710484	-0.949842704490566	-0.942394586535849	-0.987546440113208	-0.977204785358491	-0.984210364113208	-0.983420615660377	-0.965380742075472	-0.956763878377358	-0.989953058867925	-0.98812308354717	-0.98720429109434	-0.92935587154717	-0.92935587154717	-0.981459433245283	-0.949032055320755	-0.986855244830189	-0.982449166301887	-0.924221464969811	-0.928276484739623	-0.988820697811321	-0.979381755811321	-0.985408900603774	-0.98410057845283	-0.96178021645283	-0.959296759962264	-0.932075345954717	-0.980460724264151	-0.948231829886792	-0.986458637584906
17	"STANDING"	0.278962808058252	-0.0158650304087379	-0.104397408271845	0.94166386184466	-0.237090054368932	0.0665047759805825	0.074746276184466	0.00894537195048544	-0.00562627092591262	-0.0270867939368932	-0.0740169108437864	0.0802135070650485	-0.101726692643689	-0.0421533972961165	-0.0518434330339806	-0.950777536213592	-0.950777536213592	-0.975240200679612	-0.942248341262136	-0.978680193786408	-0.978690046407767	-0.939775373592233	-0.949551389514563	-0.0113350187417476	-0.0696883697826214	0.0673872261495146	-0.976326833398058	-0.963477933883495	-0.972993686699029	0.183889132504049	-0.128597702903884	-0.0300248374651456	-0.945478820291262	-0.960962911067961	-0.947969028932039	-0.173722256291262	-0.271617960267961	-0.152431779295728	-0.949247283495146	0.0343132937693786	-0.968552485436893	0.205271150959223	-0.945605749126214	-0.15882367291068	-0.972897326893204	0.106793370819417	-0.982234962135922	-0.92635222815534	-0.931711600776699	-0.990824055825243	-0.967514764757282	-0.951500042815534	-0.976406682135922	-0.962927311941748	-0.976800420970874	-0.950869978446602	-0.954342243009709	-0.944281186990291	-0.967388146601942	-0.979711010291262	-0.971765895436893	-0.938795056699029	-0.938795056699029	-0.967583393883495	-0.928489301456311	-0.971412436699029	-0.984018953203883	-0.92415009815534	-0.927741427184466	-0.978751654368932	-0.965170386019418	-0.979321569417476	-0.95309497631068	-0.951260605728155	-0.948449418834951	-0.942447363786408	-0.965418404660194	-0.930225493786408	-0.971331429708738
18	"WALKING_UPSTAIRS"	0.263721991401099	-0.0269734210495907	-0.118495435912088	0.884756600082418	-0.288078043052198	-0.103738397074945	0.0730959912054945	0.00428434748931319	0.00257666028546703	-0.00696221740906593	-0.0792566139850824	0.0609071493497253	-0.11544758928022	-0.040154403281044	-0.0619149596818681	-0.106091158165137	-0.106091158165137	-0.391363794721154	-0.209553724175082	-0.627199310332418	-0.292672157585714	-0.133455743823626	-0.409355290043681	-0.442879345767033	-0.152452646369011	-0.249108098226896	-0.392777669455769	-0.353411369143407	-0.610744151126374	-0.337922912471703	-0.428782966668132	-0.435687419484066	-0.386460797406044	-0.515260043975275	-0.318413607410989	-0.220175839238462	-0.329103767527473	-0.250833915476484	-0.279008040572912	-0.0426759558307143	-0.361111167929121	0.0632669827321429	-0.482090643251099	-0.176615955859343	-0.684289143083791	0.119093486817363	-0.224392176905495	-0.0220049924447802	-0.24396214395989	-0.949589399450549	-0.92658114782967	-0.909476270769231	-0.360917847887363	-0.331260580936813	-0.64396637489011	-0.45687821927033	-0.41984685342033	-0.263307469938791	-0.552859435684066	-0.700187788076923	-0.571253603614121	-0.26882203274956	-0.26882203274956	-0.390390306923077	-0.377396597041209	-0.691842207244506	-0.20047853722761	-0.030845189743022	-0.221710496579588	-0.385788517233242	-0.354386844392033	-0.676177933516483	-0.483929908815934	-0.378108813161813	-0.31719989986511	-0.378900632208791	-0.435720325809066	-0.41966337589011	-0.725759358928571
19	"STANDING"	0.278920184111111	-0.0150611661576667	-0.107318238142006	0.940178926055556	-0.184659786084056	0.0125244562513056	0.0747486180496944	0.007915999777575	-0.00530062528463889	-0.0279792436630556	-0.06422738131	0.0777369444002778	-0.0990176624708333	-0.0438213991986111	-0.0509395871233056	-0.943143791444444	-0.943143791444444	-0.973216981555556	-0.92677256375	-0.97342086425	-0.975982783694444	-0.936511094972222	-0.946240076277778	0.000557957129044444	-0.03337165958	0.0271402723682222	-0.973906392361111	-0.960469889666667	-0.97183310075	0.175622765371556	-0.131643799710833	0.0137726672377778	-0.93215376975	-0.953050514222222	-0.948412589944444	-0.257457609563056	-0.215922521876972	-0.101276769570469	-0.944187851	0.0308251243576944	-0.96364611875	0.2084290923875	-0.931074590972222	-0.205753595815	-0.965814307055556	0.0472507154027222	-0.979804294138889	-0.924515609638889	-0.920370580158333	-0.985881009861111	-0.9641559565	-0.934967359791667	-0.973935165111111	-0.960577624083333	-0.9758733725	-0.931090403083333	-0.948931878888889	-0.9465399725	-0.962339161722222	-0.971978372361111	-0.972642201055556	-0.931700808894444	-0.931700808894444	-0.963828303611111	-0.906065049222222	-0.963868481305556	-0.981717137833333	-0.923052776913889	-0.913800861583333	-0.976480051555556	-0.963741257777778	-0.978670044361111	-0.932178524027778	-0.94733286425	-0.950979356666667	-0.935675273976111	-0.963124604444444	-0.907506693333333	-0.96379937625
20	"WALKING_UPSTAIRS"	0.26151143649435	-0.0247298179280444	-0.119295293235593	0.862564869548023	-0.256439403446328	-0.190945996402147	0.0692178092582486	0.00950562168169492	-0.00532701993576271	-0.0157249995896328	-0.0660376520878531	0.0613334807311864	-0.110017955791271	-0.0427627977487006	-0.0610687255227966	-0.140016654265508	-0.140016654265508	-0.433462689271469	-0.223433826657062	-0.649631331355932	-0.343303270754237	-0.180625004222881	-0.369244898421751	-0.45357788865339	-0.214315726804237	-0.263032871410565	-0.446006975223164	-0.410084679021638	-0.59406122440678	-0.348373750081356	-0.468443607595198	-0.456401172231638	-0.446965054236723	-0.513617907341808	-0.340795869088418	-0.260086031948672	-0.313470925019209	-0.304361762903107	-0.30092076545	-0.0789985243782203	-0.400460458118644	0.0632748832772881	-0.502100101681638	-0.205257834692938	-0.692169715903955	0.0765364531054802	-0.283784730901695	-0.0529522711873164	-0.182796903371469	-0.948599980141243	-0.927944186384181	-0.909406004548023	-0.421664398079096	-0.384434428853672	-0.628118031788136	-0.493560394468927	-0.415891974553107	-0.24926723258983	-0.604780599237288	-0.698705316045198	-0.614094273022599	-0.27900483184209	-0.27900483184209	-0.428980344169492	-0.387960672511864	-0.699813094237288	-0.263143910489435	-0.0523726407949153	-0.155377799040678	-0.449212901734463	-0.399142425059322	-0.661226553559322	-0.513794066059322	-0.372774784639548	-0.293609866638136	-0.380332805053672	-0.473053431129944	-0.422312100983616	-0.732647023700565
21	"STANDING"	0.279897582769608	-0.0158814562971569	-0.105753279258431	0.934960518872549	-0.156313029713799	-0.0770444309345588	0.0745329640985294	0.00850951428130882	-0.00572483227422304	-0.0255535271228676	-0.0670242626915441	0.0855537033970588	-0.0995288232892157	-0.0412259914004902	-0.0529085437881373	-0.950932717696078	-0.950932717696078	-0.97401413495098	-0.942355311593137	-0.975484700318627	-0.979467237401961	-0.939176093627451	-0.954502651102941	-0.00874037055416667	-0.0314241775815441	0.0321696833795098	-0.978133585563726	-0.961574181936275	-0.972804091519608	0.184486752521716	-0.134573814433922	-0.0282735208314461	-0.943067737156863	-0.960620354068627	-0.954459416813725	-0.212653425633701	-0.239424040013971	-0.10290690069076	-0.953642969191177	0.03728485645	-0.968551438235294	0.256432496798971	-0.945595207916667	-0.156334186647059	-0.97194396745098	0.0995444881063726	-0.982411041960784	-0.928296442058824	-0.937948888627451	-0.985009604166667	-0.965882143676471	-0.952997340784314	-0.977909092696078	-0.961095491593137	-0.976171270343137	-0.948830223382353	-0.955991371397059	-0.954166957990196	-0.963332221960784	-0.97703487377451	-0.973809129044118	-0.944174989607843	-0.944174989607843	-0.968858736813725	-0.930844221421569	-0.970718917058824	-0.983865133406863	-0.927097977134804	-0.933868959730392	-0.979758863504902	-0.96349240125	-0.978202374730392	-0.951185694117647	-0.953829121666667	-0.958363300392157	-0.947525521053922	-0.968328523455882	-0.933459414730392	-0.971049691862745
22	"STANDING"	0.27913864482866	-0.0154299307292212	-0.105200187357975	0.9504071694081	-0.170317591529595	0.0130222792189218	0.0753275287660748	0.00805480853465732	-0.00350095052292835	-0.0274965023820249	-0.0654356657447041	0.0774201892084112	-0.0983516190436137	-0.0428615638962617	-0.0522207120616822	-0.968848349003115	-0.968848349003115	-0.98356489046729	-0.9592499294081	-0.985626216666667	-0.988312431838006	-0.95703163728972	-0.970221785700935	0.0552589354906542	-0.0167707895753271	0.107100517576044	-0.987215547912773	-0.97255867258567	-0.981940089034268	0.23972269072866	-0.110479703111215	0.0448550171327103	-0.960410939719626	-0.977768051931464	-0.971550003021807	-0.218484629148442	-0.231402980132773	-0.077543594287134	-0.96862803152648	0.0975880375809346	-0.979899912492212	0.285188289637072	-0.96553070694704	-0.169720339137131	-0.983505793707165	0.11197786819595	-0.99030232576324	-0.950275788598131	-0.960512149813084	-0.991497628909657	-0.97700578364486	-0.966095808753894	-0.987217452211838	-0.972478527632399	-0.984539167694704	-0.962065043457944	-0.974693588099688	-0.970684374423676	-0.976014426666667	-0.987681681713396	-0.984591897975078	-0.963305266884735	-0.963305266884735	-0.980549517819315	-0.953307176978193	-0.982792911931464	-0.991349753862928	-0.949387336697819	-0.957874292679128	-0.988404691838006	-0.974514811339564	-0.985785014174455	-0.963083445046729	-0.973228652180685	-0.973051520342679	-0.965642315950156	-0.98030358152648	-0.953837307757009	-0.982801675015576
23	"STANDING"	0.279628491290323	-0.0162864044624194	-0.104392862868737	0.941430828360215	-0.202195273180108	-0.00938218507123656	0.0749313451962366	0.00759196711190054	-0.00564577248009409	-0.0259640975795161	-0.0658542594008065	0.0786441419677419	-0.0998804685422043	-0.04325748755	-0.0510549494028763	-0.955996374973118	-0.955996374973118	-0.979671795053763	-0.944632373413979	-0.981537793172043	-0.983383900887097	-0.945039314274194	-0.960847477258065	0.00993786844094086	-0.0305671008884409	0.0635715751406183	-0.982750724166667	-0.966614741747312	-0.979556208897849	0.209012987679839	-0.132283441275457	0.0137873618899462	-0.946069631209677	-0.970754201989247	-0.963046419408602	-0.228318302081962	-0.176019391314462	-0.0749062243346774	-0.959041440295699	0.0590611661583333	-0.974501946290323	0.258797693150269	-0.952812938682796	-0.18480641292086	-0.979308995752688	0.0795764584865591	-0.985302961021505	-0.933585472580645	-0.943357081209677	-0.987007284731183	-0.969507491451613	-0.953726913333333	-0.982694114543011	-0.966422276666667	-0.982537602177419	-0.946622294946237	-0.967284068010753	-0.962076482688172	-0.970102250833333	-0.984146947365591	-0.979164903064516	-0.948699604677419	-0.948699604677419	-0.974823369650538	-0.933086527204301	-0.977754613306452	-0.986327626747312	-0.931812412123656	-0.938637915456989	-0.984279357473118	-0.968771011962366	-0.984186391317204	-0.94763683155914	-0.965694721075269	-0.96539787672043	-0.951042012930107	-0.974204696935484	-0.932983274623656	-0.977123352688172
